SMILES,Chemprop-Activation-Energy,Bulk_Tani_Similarity
CN(CCF)CCN(Cc1ccccn1)C(C)(N)N(Cc1ccccn1)Cc1cccc(CF)n1,7.7923117,0.45283019
CNCc1cccc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3cc(C)c(C)c(C)n3)C2)n1,7.792309,0.40322581
CC1=C(C)C(C(C)(C)N(Cc2ccccn2)Cc2ccccn2)C(C)CC1,7.7923,0.42000000
Cc1cnc(CN(C)C2CCC(N(Cc3ccccn3)Cc3ncccc3C)CC2)c(C)c1,7.792298,0.41071429
CNc1ccc(CN(Cc2ccccn2)C2CCC(N(C)Cc3cccc(C)n3)CC2)nc1,7.7922945,0.43859649
CN1CCN(C)CCN(Cc2cncc(-c3cc(N)ccc3F)c2)CC1,7.79229,0.35849057
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2ncccc2c1,7.7922893,0.36764706
CN(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2cc(CF)cnc2c1,7.792279,0.43421053
Cc1cncc(CN(C)C2CCCC(N(C)CC3=CCC(N(C)Cc4cccc(C)n4)=CN3)C2)c1,7.7922735,0.38461538
CNCN(Cc1ncccc1C)C(C)C,7.7922587,0.42857143
CN(Cc1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1)C1CCCCC1N(C)c1ccc2cccnc2c1,7.7922535,0.39393939
Cc1cc(C)c(CN(Cc2ccccn2)C2CCC(N(C)Cc3ncccc3C)CC2)cn1,7.792251,0.39655172
CC1C=CC(C)(c2cccc(CN(Cc3ccccn3)Cc3ccccn3)n2)C(C)(C)C1C,7.7922435,0.45454545
CNCC1CCC(N(C)Cc2nc(C)c(C)c(C)c2C)N1C,7.7922378,0.22413793
CN1CCN(C)CCN(Cc2cnccc2-c2cccc(N)c2F)CC1,7.7922373,0.44000000
CNCc1cc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3nc(C)c(C)cc3C)C2)ccn1,7.792234,0.37500000
CC(N1CCN(C)CCN(C)CC1)N(C)c1ccc2ncccc2c1,7.792225,0.32727273
CN(Cc1ccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2cc(CF)cnc2c1,7.7922225,0.34666667
Cc1cc(C)c(CN(C)C2CCC(N(Cc3ccccn3)Cc3ccccn3)CC2)nc1C,7.7922077,0.45098039
CNC1CC(N(C)Cc2ccc(C)cn2)CCC1N(Cc1ccccn1)Cc1nc(C)c(C)cc1C,7.7921987,0.39393939
C1=CNC(N(Cc2ccccn2)Cc2ncccc2-c2cccc3c2OCCOCCOCCOCCOCCO3)=CC1,7.792195,0.40909091
Cc1cnc(CN(C)C(C)C(C)N)c(C)c1,7.7921863,0.29545455
Cc1cccnc1CN(C)C1CCC(N(Cc2ncccc2C)Cc2ncccc2C)CC1,7.7921853,0.36170213
Cc1cc(CN(Cc2ccccn2)C2CCC(N(C)Cc3ncccc3C)CC2)cnc1C,7.7921853,0.39655172
CC1=CC(C)(C)C(CN(Cc2ccccn2)Cc2ccccn2)C(C)C1N(C)Cc1ccccn1,7.7921844,0.42307692
CC(C)C(C)NCc1ccc(NC2C=CC=CN2)cn1,7.7921834,0.28813559
Cc1cncc(CN(C)C2CCC(N(Cc3ccccn3)Cc3ncc(C)c(C)c3C)CC2)c1,7.792182,0.38333333
Cc1cc2c(c(-c3cccc(CN(Cc4ccccn4)Cc4cc(N)ccn4)n3)c1)OCCOCCOCCOCCOCCO2,7.7921753,0.40000000
C=Nc1cccc(-c2cncc(CN3CCN(C)CCN(C)CC3)c2)c1,7.7921734,0.36538462
CNC1CCCC(N(Cc2ncc(C)cc2C)Cc2nc(C)c(C)c(C)c2C)C1,7.7921724,0.25396825
CCNCC1=NCC(c2ccccn2)O1,7.7921715,0.31372549
CCNc1ncc(C(C)C(C)N)cc1C,7.792165,0.18965517
Cc1ccnc(CN(C)CCN(C)C(C)C)c1C,7.7921586,0.34883721
Cc1cccnc1CN(C)C1CCCCC1N(C)Cc1cc(C2=NC(C)(C)CO2)ccn1,7.792158,0.44067797
Cc1cccnc1CN(Cc1ccc(F)cn1)Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2,7.7921567,0.26666667
Cc1cc(CN(C)CN(C)C2CCCC(N(C)Cc3cc(C)c(C)c(C)n3)C2)nc(C)c1C,7.7921486,0.32075472
CNC1=CC(N(C)C)NC=C1,7.792141,0.20408163
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)c1ccc2ncc(CF)cc2c1,7.7921305,0.35135135
Cc1cnc(CN(CCN(C)C(C)C)C(C)C)cc1C,7.792126,0.46341463
CCCN(Cc1ccccn1)c1c(-c2cc(CN(C)Cc3ccccn3)ccn2)ccc2c1OCCOCCOCCOCCOCCO2,7.7921233,0.35820896
COC(=O)C1C(c2ccccn2)CC(c2ccccn2)N(C)C1c1ncccc1CN1CCN(C)CCN(C)CC1,7.792116,0.37096774
CC1=C(CN(C)Cc2ccccn2)CCC=C1C(C)(C)C,7.7921157,0.44000000
CN(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2ncc(CF)cc2c1,7.792112,0.42857143
CC1=CC(Cl)C(Cl)C(N(C)C2CCCCC2N(C)c2ccc3ccc(CF)nc3c2)C1C,7.7921114,0.42857143
CNCc1ncccc1CN(Cc1ccccn1)C1CCC(N(C)Cc2nc(C)c(C)c(C)c2C)CC1,7.7920938,0.36507937
Cc1ccc(CN(C)CC2=C(N(C)Cc3cccc(-c4ccc5c(c4)OCCOCCOCCOCCOCCO5)n3)CC=CN2)nc1,7.792091,0.32142857
CN(CCF)CCN(Cc1ccccn1)C1CCCCC1N(C)c1cccc2ncccc12,7.7920856,0.44067797
CCNCC1=CCC(N(C)CC(C)(C)C)=CN1,7.7920856,0.18518519
CN1CCN(Cc2ccccn2)CCN(Cc2cc(N(C)Cc3cccc(C4CC(C)(C)C4)n3)ccn2)CC1,7.792076,0.49122807
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.792075,0.39726027
CN1CCN(C)CCN(C(C)(C)c2ccc(CN(C)C3CCCCC3N(C)c3ccc4ccc(CF)nc4c3)nc2)CC1,7.7920704,0.40000000
C1=CC(NCNCc2ccccn2)=CCN1,7.7920704,0.47500000
C=CCNCc1cc(C(C)(C)C)ccn1,7.79207,0.30952381
CN(Cc1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1)C1CCCCC1N(C)c1ccc2ncccc2c1,7.7920656,0.40000000
CN(Cc1cccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)n1)Cc1cccc(N(C)C)n1,7.7920647,0.37500000
CNCc1cccc(CN(Cc2ccccn2)C2CCC(N(C)Cc3nc(C)c(C)c(C)c3C)CC2)n1,7.792059,0.38333333
CC1=CC(C)C2(CC1)CC(C)C(C)=C(C)C2(C)N(Cc1ccccn1)Cc1ncccc1C,7.792053,0.29850746
CN(Cc1cccnn1)C1CCCC(N(Cc2ccccn2)c2ccccc2F)C1,7.792053,0.45454545
CNCc1cncc(C)c1,7.7920465,0.20000000
CCNCc1cc(C(C)(C)C)ccn1,7.792045,0.34210526
CC(C)N(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)Cc1ccc(N(C)C)cn1,7.79204,0.48387097
Cc1cc(-c2cc(CN3CCN(C)CCN(C)CC3)ccn2)ccn1,7.792039,0.48888889
CN(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.792037,0.44594595
CNC1CCCC(N(C)Cc2cc(C)ccn2)C1N(Cc1cc(C)ccn1)Cc1cc(C)c(C)c(C)n1,7.792036,0.35483871
CC(C)N(C)CC1C=CNC=C1N(C)Cc1cccnn1,7.792036,0.40000000
CNCCN(Cc1ccccn1)Cc1cccc(C2CC(C)(C)C2)n1,7.7920337,0.43137255
CC(N1CCN(C)CCN(C)CC1)N(C)c1cccc2cccnc12,7.7920303,0.47727273
CN(Cc1cccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.792022,0.39189189
CNCc1cc(CN(Cc2ccccn2)C2CCC(N(C)Cc3nc(C)c(C)c(C)c3C)CC2)ccn1,7.7920218,0.36507937
CC(C)C(C)(c1ccccn1)C(C)CN(Cc1ccccn1)Cc1ccccn1,7.792021,0.50000000
CN(Cc1ccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2ncc(CF)cc2c1,7.7920117,0.34210526
Cc1ccc(CN(C)C2CCCC(N(Cc3ccccn3)Cc3ncc(C)cc3C)C2)nc1,7.791986,0.45614035
Cc1cccc(CN(Cc2ncccc2C)C2CCC(N(C)Cc3ncccc3C)CC2)n1,7.791986,0.47058824
Cc1cc(C)c(CN(C)Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)nc1C,7.791983,0.34426230
CNC1CCCC(N(Cc2cc(C)c(C)c(C)n2)Cc2cc(C)c(C)c(C)n2)C1,7.791967,0.25000000
CC(C)N(Cc1ccccn1)Cc1cccc(CN(Cc2ccccn2)C2CCC(N(C)Cc3cccc(C4CC(C)(C)C4)n3)CC2)n1,7.7919583,0.41379310
Cc1ccccc1C,7.7919416,0.50000000
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2cc(CF)cnc2c1,7.7919354,0.31168831
CN(Cc1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.7919354,0.36708861
CNCc1cccc(CN(Cc2cccc(C)n2)C2CCC(N(C)Cc3ncc(C)c(C)c3C)CC2)n1,7.791928,0.40677966
Cc1cccnc1CN(C)C1C=CNC(CN(C)C(C)C)=C1,7.791926,0.29508197
CC(C)N(C)Cc1cccc(C2CC(C)(C)C2)n1,7.791922,0.34000000
CC1CC=CC2(C=CCC(C)C2(C)c2cc(CN(Cc3ccccn3)Cc3ccccn3)ccn2)C1C,7.791916,0.38461538
C=Cc1ccc(CN(Cc2ccccn2)C2CCC(N(C)Cc3cccc(F)n3)CC2)nc1,7.7919154,0.41538462
Cc1cnc(CN(C)CCN(C)C(C)(C)C)c(C)c1,7.791912,0.41463415
Cc1ccc(C)c(N(C)C2CCCCC2N(C)Cc2ccon2)c1C,7.79191,0.43137255
CNCc1nccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)c1C(C)(C)c1cc(CN(Cc2cc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)ccn2)Cc2ncccc2C)ccn1,7.7919,0.27173913
Cc1cnc(CN(C)C2CCC(N(Cc3ccccn3)Cc3cccc(F)n3)CC2)c(C)c1C,7.7918954,0.39655172
CC1=CC(c2ccccn2)CC(C2=CC(C)CCC2C)C1c1ccc(CN(C)CCN(C)Cc2cccnn2)cn1,7.791893,0.36764706
Cc1cncc(CN(C)C2CCC(N(C)Cc3ccccn3)CC2N(Cc2ccccn2)Cc2cccc(C3CC(C)(C)C3)n2)c1,7.7918816,0.39130435
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)c1ccccc1F,7.7918816,0.32394366
CN1CCN(C)CCN(C(C)(C)c2cccnc2CN(C)C2CCCCC2N(C)c2ccc3c(CF)ccnc3c2)CC1,7.7918653,0.31944444
CC(C)Nc1cccc(CN2CCN(C)CCN(C(C)(c3ccccn3)c3ccccn3)CC2)n1,7.7918596,0.49056604
CNCc1ccc(C)c(CN(Cc2ccccn2)C2CCCC(N(C)Cc3ncc(C)c(C)c3C)C2)n1,7.791855,0.36923077
CC(NCc1ccccn1)c1cccnc1CNCF,7.7918544,0.41860465
CC1=C(CN(C)Cc2ccccn2)C(C)CC(NCc2ccccn2)C1,7.7918515,0.40740741
CN(CC1=CCC=C(N(C)Cc2ccccn2)N1)Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1,7.791848,0.42424242
Cc1cccnc1CN(C)C1CCC(N(C)Cc2cccc(CN(C)Cc3nccc(C)c3C)n2)CC1,7.791845,0.36842105
CNCc1cccc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3nc(C)c(C)cc3C)C2)n1,7.791844,0.38709677
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCCCC1N(C)c1ccc2ccc(CF)nc2c1,7.7918406,0.40277778
CNC1C(N(C)Cc2cc(C)ccn2)CCCC1N(Cc1cc(C)ccn1)Cc1cc(C)c(C)c(C)n1,7.7918386,0.37288136
CN(CC1=CCC=C(N(C)Cc2ccccn2)N1)Cc1cc(-c2cccc3c2OCCOCCOCCOCCOCCO3)ccn1,7.791838,0.31944444
COC(=O)C1CC(c2ccccn2)C(c2ncccc2CN2CCN(C)CCN(C)CC2)N(C)C1c1ccccn1,7.7918363,0.37096774
CNCc1ccc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3nc(C)c(C)cc3C)C2)cn1,7.791829,0.35820896
Cc1cccc(CN(C)CC2=C(N(C)Cc3cccc(-c4ccc5c(c4)OCCOCCOCCOCCOCCO5)n3)CC=CN2)n1,7.791828,0.33846154
CN(Cc1ccc2ncccc2c1)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,7.791825,0.28985507
CN(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1ccc2ccc(CF)nc2c1,7.791821,0.45205479
CC1C=CC(C)(c2cccc(CN(Cc3ccccn3)Cc3ccccn3)n2)C(C)C1C,7.7918196,0.45454545
CC1=C(C)C(C)CC(C)(c2ncccc2CN(Cc2ccccn2)Cc2cc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)ccn2)C1,7.7918196,0.30588235
Cc1cccnc1CN(C)C1=CNC(CN(C)C2CCCC(N(C)Cc3ncccc3C)C2)=CC1,7.791811,0.29508197
CNCc1ccc(CN(Cc2ccccn2)C2CCC(N(C)Cc3nc(C)c(C)c(C)c3C)CC2)cn1,7.7918086,0.35384615
Cc1cncc(-c2cc(CN3CCN(C)CCN(C)CC3)ccn2)c1,7.791808,0.48936170
CN(CCN)Cc1ccc(N(C)C(C)(C)C)nc1,7.7918053,0.34090909
Cc1cc(CN(C)CCN(C)C(C)(C)C)cnc1C,7.791804,0.34883721
CC(C)N(C)c1cccc(-c2ncccc2CN2CCN(C)CCN(C)CC2)c1,7.791801,0.39622642
CC(C)[Si](c1cccc(CN2CCN(C)CCN(Cc3ncccc3[Si](C(C)C)(C(C)C)C(C)C)CC2)n1)(C(C)C)C(C)C,7.791798,0.48000000
CC=CCN(C)C,7.79179,0.13888889
CN(CC1=CCC=C(N(C)Cc2ncccc2-c2cccc3c2OCCOCCOCCOCCOCCO3)N1)Cc1ccccn1,7.7917857,0.32857143
CCCNCC1=CC(N(C)Cc2nc(C)ccc2C)C=CN1,7.7917714,0.28571429
CNCc1cccc(CN(Cc2cccc(F)n2)C2CCC(N(C)Cc3nc(C)c(C)cc3C)CC2)n1,7.791767,0.31746032
Cc1cc(CN(C)C2CCCC(N(Cc3ccccn3)Cc3ccccn3)C2)nc(C)c1C,7.791765,0.48076923
CCCN(C)CC1=CC(N(C)Cc2ncccc2C)C=CN1,7.7917647,0.31147541
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.791755,0.38157895
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2cccnc2c1,7.791754,0.34285714
Cc1ccc2c(N(C)CCCN3CCN(C)CCN(C)CC3)cccc2n1,7.791754,0.42000000
CN(Cc1cccc(N(C)C)n1)Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2,7.7917533,0.34426230
C=Nc1ccccc1-c1ccc(CN2CCN(C)CCN(C)CC2)cn1,7.791751,0.40816327
Cc1cnc(CN(C)C2CCCC(N(Cc3ccccn3)Cc3cccnc3F)C2)c(C)c1C,7.791749,0.40000000
CN(Cc1ccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)cn1)C1CCCCC1N(C)c1cccc2cc(CF)cnc12,7.7917404,0.42465753
COc1c(C)cnc(C(=O)C(C)C(=O)C(C)C(=O)C(=O)C(=O)C(C)C(C)C(C)C(=O)C(=O)C(=O)C(=O)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C)c1C,7.791737,0.26984127
CN(C)c1cccc(-c2cccc(CN(C)C3CCCC(N(C)Cc4cccc(-c5ccc6c(c5)OCCOCCOCCOCCOCCO6)n4)C3)n2)c1,7.7917314,0.35616438
Cc1cccc(CN(C)CCSCc2ccccn2)c1,7.7917075,0.50000000
CC1C=C2N=CC=CC2(N(C)Cc2ccccn2)CC1C(C)(C)C,7.7916946,0.36206897
CN(c1cccc(F)c1)C1CCCC(N(Cc2ccccn2)Cc2cccc(F)n2)C1,7.7916946,0.39655172
Cc1ccncc1CN(C)CCN(C)C,7.7916913,0.38461538
CCN(C)CC1=CC(N(C)Cc2ncccc2C)C=CN1,7.791691,0.32203390
CN(Cc1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1)C1CCCCC1N(C)c1ccc2ccc(CF)nc2c1,7.791687,0.37179487
CCNC1CCCCC1N(Cc1nc(C)c(C)c(C)c1C)Cc1nc(C)c(C)c(C)c1C,7.791679,0.28301887
C=Nc1ccccc1-c1ncccc1CN1CCN(C)CCN(C)CC1,7.7916613,0.46808511
C1=CNC(CN(CC2=CCC=CN2)C2=CCNC=C2)=CC1,7.79166,0.39583333
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1cccc2ncccc12,7.791657,0.37313433
CN(c1ccccc1F)C1CCC(N(Cc2ccnc(F)c2)Cc2ccccn2)CC1,7.791654,0.38596491
Cc1ccccc1N(C)Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1,7.7916427,0.33333333
Cc1cc(N2CCN(C)CCN(C)CC2)cc(N(C)C(C)C)c1C,7.7916393,0.26530612
Cc1cccc(CN(C)Cc2ccc(CN(C)Cc3cccc(-c4ccc5c(c4)OCCOCCOCCOCCOCCO5)n3)nc2)n1,7.791639,0.37931034
Cc1nc(CN(C)C2CCCC(N(C)Cc3cccnc3CN(C)C)C2)c(C)c(C)c1C,7.791627,0.31034483
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2cc(CF)cnc2c1,7.791626,0.31395349
Cc1cncc(CN(CN2CCN(C)CCN(Cc3cc(C)c(C)c(C)n3)CC2)C2CCC(N(C)c3ccc4ncccc4c3)CC2)c1,7.7916074,0.30864198
CC1=C(C)CC(C)(c2ncccc2CN(Cc2ccccn2)Cc2ncccc2-c2cccc3c2OCCOCCOCCOCCOCCO3)C(C)C1,7.791607,0.29850746
Cc1cccc(CN(C)C2=CNC(CN(C)C3CCCC(N(C)Cc4ncccc4C)C3)=CC2)n1,7.7916064,0.39682540
Cc1cccc(CN(C)C2=CCC=C(CN(C)C3CCCC(N(C)Cc4ccccn4)C3)N2)n1,7.7915897,0.43333333
Cc1cc(C)c(CN(C)C2CCCC(N(Cc3ccccn3)Cc3ncccc3C)C2)cn1,7.791587,0.40000000
CN(CCN(Cc1ccccn1)Cc1cc(-c2cccc3c2OCCOCCOCCOCCOCCO3)ccn1)Cc1cc(C(C)(C)c2ccccn2)ccn1,7.791568,0.35897436
CC(C)(NCc1ccccn1)c1ccccc1,7.7915673,0.50000000
COC(=O)C(=O)C(C)C(C)NCc1ccccn1,7.791567,0.40476190
Cc1cc(-c2ccc(CN3CCN(C)CCN(C)CC3)cn2)ccc1N,7.791562,0.39215686
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2ccc(CF)nc2c1,7.791556,0.38666667
CC(N)C(C)N(Cc1ccccn1)Cc1cccc(C(C)(C)C)n1,7.7915554,0.48888889
CN(Cc1ccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)cn1)Cc1cccc(N(C)C)n1,7.7915525,0.32258065
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCC(N(C)c2ccc3cccnc3c2)CC1,7.7915525,0.32500000
COC(C)c1nc(CN2CCN(C)CCN(Cc3cccc(C(C)(C)c4ccccn4)n3)CC2)c(C)c(C)c1C,7.7915525,0.43333333
CCN(Cc1ccccn1)Cc1cccc(N(C)C2CCC(N(C)Cc3cccc(C)n3)CC2)n1,7.7915454,0.45454545
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2ncccc2c1,7.7915444,0.34782609
CN(CCN(Cc1ccccn1)Cc1cccc(C2CCC2(C)C)n1)Cc1ccccn1,7.791542,0.48000000
CN1CCN(C)CCN(Cc2cccnc2CN(C)C(C)(C)c2cccnc2CN(Cc2ccccn2)Cc2ncccc2N)CC1,7.7915225,0.42622951
CNC1CC(N(C)Cc2cc(C)ccn2)CCC1N(Cc1ccccn1)Cc1nc(C)c(C)c(C)c1C,7.791521,0.37878788
COC(C)c1cc(C)c(CN2CCN(C)CCN(Cc3ncccc3C(C)(C)c3ccccn3)CC2)c(C)n1,7.791518,0.34848485
CN(CC1=CCC=C(N(C)Cc2ccccn2)N1)Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2,7.7915144,0.31081081
Cc1cccnc1CN(C)CC1=CCC(N(C)Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)=CN1,7.791513,0.30666667
Cc1ccnc(CN(CCN(C)CCF)Cc2ncccc2F)c1C,7.7915025,0.32692308
CC1C=C(N(C)Cc2ccccn2)C(C)(C)CC1C,7.7914915,0.44680851
Cc1cnc(CN(C)C2CCCC(N(C)Cc3ncc(C)c(C)c3C)C2)c(C)c1C,7.7914906,0.36956522
CNCc1cnccc1C,7.79149,0.21052632
Cc1cc(-c2ccncc2CN2CCN(C)CCN(C)CC2)ccc1N,7.791488,0.38461538
Cc1nc(CN(C)C2CCCC(N(C)Cc3ccon3)C2)c(C)c(C)c1C,7.7914867,0.39583333
CC1=CC(C)C(CSCc2ccccn2)CC1N=Cc1ccccn1,7.7914834,0.39215686
CN(Cc1ccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)cn1)Cc1ncccc1N(C)C,7.7914815,0.30666667
Cc1ccc(C)c(CN(Cc2ccccn2)C2CCC(N(C)Cc3cncc(C)c3C)CC2)n1,7.7914805,0.37704918
CN(C)Cc1ccc2ccc(N(C)C3CCCCC3N(Cc3ccc(-c4ccc5c(c4)OCCOCCOCCOCCOCCO5)cn3)C3C=CC=CN3)cc2n1,7.7914667,0.40963855
CN(Cc1ccccn1)c1cc2c(c(-c3cccc(CN(Cc4ccccn4)Cc4cccc(-c5ccc6c(c5)OCCOCCOCCOCCOCCO6)n4)n3)c1)OCCOCCOCCOCCOCCO2,7.791466,0.44285714
COC(=O)C1C(c2cc(CN3CCN(C)CCN(C)CC3)ccn2)C(CN(C)Cc2ccccn2)C(c2ccccn2)N(C)C1c1ccccn1,7.791461,0.37681159
C=Nc1cccc(-c2ccc(CN3CCN(C)CCN(C)CC3)cn2)c1,7.791459,0.36538462
CC(C)c1cccc(CN(Cc2cccc(-c3ccc4c(c3)OCCOCCOCCOCCOCCO4)n2)Cc2cccc(C(C)(C)C)n2)n1,7.7914333,0.33802817
Cc1ccc(C)c(CN(C)C2CCCC(N(Cc3ccccn3)Cc3ncccc3C)C2)n1,7.7914276,0.42105263
Cc1cnc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3ncccc3C)C2)c(C)c1,7.791425,0.41379310
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2ncc(CF)cc2c1,7.791422,0.31034483
CNC1CCCCC1N(Cc1cc(C)c(C)c(C)n1)Cc1nc(C)c(C)c(C)c1C,7.7914205,0.28813559
CC(CN(Cc1ccccn1)Cc1ccccn1)(c1ccccn1)c1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2,7.79142,0.37704918
CN(Cc1ncccc1-c1ccc2c(c1)OCCOCCOCCOCCOCCO2)C1CCCCC1N(C)c1ccc2nc(CF)ccc2c1,7.7914157,0.36363636
CC(C)C1=CC(NCc2ccccn2)C=CN1,7.7914124,0.38636364
CN(Cc1ncccc1-c1cccc2c1OCCOCCOCCOCCOCCO2)Cc1ncccc1N(C)C,7.7914095,0.28070175
CNCc1ncccc1CN(Cc1ccccn1)C1CCCC(N(C)Cc2nc(C)c(C)c(C)c2C)C1,7.7913957,0.36923077
Cc1cccc(CN(C)C2=CCC=C(CN(C)C3CCC(N(C)Cc4ccccn4)CC3)N2)n1,7.7913933,0.43103448
Cc1cc(C)c(CN(C)Cc2ncccc2-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)nc1C,7.791389,0.31944444
Cc1ccnc(CN(C)C2C=CNC(CN(C)C(C)C(C)C)=C2)c1C,7.7913833,0.28571429
C=CCN(Cc1ccccn1)Cc1ncccc1N(C)Cc1cccc(-c2cccc3c2OCCOCCOCCOCCOCCO3)n1,7.7913704,0.35211268
Cc1cncc(CN(C)C2CCCC(N(Cc3ccccn3)Cc3ncc(C)c(C)c3C)C2)c1,7.791368,0.38709677
CNCCN(Cc1ccccn1)C(C)(C)c1ccccn1,7.79135,0.46666667
CC1=CC(C)C(N(C)CC2=CC(N(C)Cc3nc(C)ccc3C)C=CN2)CC1C,7.7913494,0.28358209
Cc1nc(CN(C)C2CCC(N(Cc3ccc4c(n3)CCC4)C(C)C)CC2)c(C)c(C)c1C,7.7913475,0.28985507
CCN(Cc1cc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)ccn1)C1CCC(N(C)c2ccc3nc(CF)ccc3c2)CC1,7.791346,0.34567901
CN(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCC(N(C)c2ccc3ncccc3c2)CC1,7.791343,0.32911392
CC(C)N(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCC(N(C)c2cccc3cccnc23)CC1,7.791341,0.37681159
CC(C)N(Cc1cccc(-c2ccc3c(c2)OCCOCCOCCOCCOCCO3)n1)C1CCC(N(C)c2ccc3nc(CF)ccc3c2)CC1,7.7913365,0.30952381
Cc1cnc(CN(Cc2ccccn2)C2CCCC(N(C)Cc3cccc(C)n3)C2)c(C)c1,7.791333,0.43333333
CC(NCc1ccccn1)C1=CNC=CC1,7.791327,0.38636364
C=CC1=CCC=CN1,7.791325,0.27272727
Cc1ccc(CN(Cc2ncccc2C)C2CCC(N(C)Cc3ccon3)CC2)nc1,7.791323,0.42372881
CC1C(N)CC1c1ccc(CN(C)Cc2ccccn2)cn1,7.791318,0.43396226
Cc1ccncc1NC1CCC(NCc2nc(C)c(C)c(C)c2C)CC1,7.791313,0.17741935
CC1=C(N=Cc2ccccn2)CCCC1CN(C)Cc1cccnn1,7.7913127,0.38596491
